type,delay,0
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,12,
Spring,12,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,12,
Spring,12,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,25,
Spring,25,
Spring,,
Spring,24,
Spring,24,
Spring,,
Spring,40,
Spring,40,
Spring,,
Spring,40,
Spring,40,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,29,
Spring,29,
Spring,,
Spring,29,
Spring,29,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,2,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,39,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,5,
Spring,5,
Spring,5,
Spring,18,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,14,
Spring,14,
Spring,,
Spring,14,
Spring,14,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,62,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,1,
Spring,1,
Spring,,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,33,
Spring,33,
Spring,,
Spring,33,
Spring,33,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,,
Spring,28,
Spring,28,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,,
Spring,1,
Spring,1,
Spring,,
Spring,1,
Spring,1,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,29,
Spring,29,
Spring,1,
Spring,1,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,1,
Spring,1,
Spring,1,
Spring,1,
Spring,5,
Spring,5,
Spring,1,
Spring,1,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,1,
Spring,1,
Spring,2,
Spring,2,
Spring,2,
Spring,2,
